name,region,stemmedName,extractedName,latitude,longitude,addedByKaira
Miklinkyjä,karelia,miklinkyj,Miklinkyjä,,,
Mikko,other,miko,Mikko,,,
Mikola,,mikol,Mikola,,,
Mikonmäki,other,mikonmäk,Mikonmäki,,,
Mikrilä,karelia,mikril,Mikrilä,61.43351,29.8217,
Mineraali,other,mineraal,Mineraali,,,
Minkiö,other,minkiö,Minkiö,60.82598,23.47721,
Minnesota,other,minneso,Minnesota,,,
Mirjam,karelia,mirjam,Mirjam,,,
Misola,other,misol,Misola,,,
Mitikka,karelia,mitik,Mitikka,,,
Mlatoinen,other,mlatoin,Mlatoinen,,,
Mlinchen,other,mlinchen,Mlinchen,,,
Moaninka,other,moanink,Moaninka,,,
Moinen,other,moine,Moinen,,,
Moiniemi,karelia,moiniem,Moiniemi,,,
Moinsalmi,other,moinsalm,Moinsalmi,61.73659,29.2057,
Moiseenvaara,karelia,moiseenvaar,Moiseenvaara,,,
Moisio,other,moisio,Moisio,61.35046,23.76583,
Mokinmäki,karelia,mokinmäk,Mokinmäki,,,
Mökköinen,other,mökköin,Mökköinen,60.8978,22.86534,
Möklahti,karelia,möklaht,Möklahti,61.55673,30.49496,
Mökkö,other,mökö,Mökkö,,,
mol k,,mol k,mol k,,,
Molax,,molax,Molax,,,
Molensk,other,molensk,Molensk,,,
Mollilä,other,mollil,Mollilä,,,
Molsipirtti,karelia,molsipirt,Molsipirtti,,,
Mommila,other,mommil,Mommila,60.8212,25.06536,
Monni,other,mon,Monni,60.67839,24.85485,
Monala,other,monal,Monala,,,
Monnias,other,monnias,Monnias,,,
Monnila,other,monnil,Monnila,,,
Monnilaas,other,monnilaas,Monnilaas,,,
Monninkylä,other,monninkyl,Monninkylä,60.49533,25.53979,
Monola,karelia,monol,Monola,60.90396,28.1401,
Monolankylä,karelia,monolankyl,Monolankylä,,,
Monolanmäki,other,monolanmäk,Monolanmäki,,,
Mönsälänkylä,,mönsälänkyl,Mönsälänkylä,,,
Montola,other,montol,Montola,62.16118,27.30318,
Montöla,other,montöl,Montöla,,,
Montreal,other,montreal,Montreal,,,
Montrua,karelia,montru,Montrua,60.80726,30.12623,
Möntsölä,karelia,möntsöl,Möntsölä,,,
Montuna,karelia,montu,Montuna,,,
Möntyharju,other,möntyharju,Möntyharju,,,
Morimaskusss,,morimaskuss,Morimaskusss,,,
Morttulanpitäjä,other,morttulanpitäj,Morttulanpitäjä,,,
Moskova,karelia,moskov,Moskova,55.31528,55.09306,
Moskovassavv,other,moskovassav,Moskovassavv,,,
Mösönkansakoulu,other,mösönkansakoulu,Mösönkansakoulu,,,
Motsämikli,karelia,motsämikl,Motsämikli,,,
Motsäpirtinkk,karelia,motsäpirtink,Motsäpirtinkk,,,
Motsäpirtll,karelia,motsäpirtl,Motsäpirtll,,,
Mouhijäivi,other,mouhijäiv,Mouhijäivi,,,
Mouhijärvi,other,mouhijärv,Mouhijärvi,61.5,23.01667,
Mouhijärvikk,other,mouhijärvik,Mouhijärvikk,,,
Mouhu,other,mouhu,Mouhu,61.28479,26.82603,
Mouhuas,other,mouhuas,Mouhuas,,,
Möysä,other,möysä,Möysä,,,
Mtiolaa,karelia,mtiola,Mtiolaa,,,
MTiolaa-,karelia,mtiolaa-,MTiolaa-,,,
Mu,,mu,Mu,,,
Mudnio,other,mudnio,Mudnio,,,
Muhia,other,muh,Muhia,,,
Muhalahti,karelia,muhalaht,Muhalahti,,,
Muhniemi,other,muhniem,Muhniemi,60.68508,26.69934,
Muhntemi,other,muhntem,Muhntemi,,,
Muhola,other,muhol,Muhola,64.16667,28,
Muhos,other,muhos,Muhos,64.75789,26.13344,
Muhoskk,other,muhosk,Muhoskk,,,
Muhulahti,karelia,muhulaht,Muhulahti,60.59797,28.25925,
Muiirikkala,other,muiirikkal,Muiirikkala,,,
Muijala,other,muijal,Muijala,60.28148,24.20113,
Mukkalatasuvat,other,mukkalatasuv,Mukkalatasuvat,,,
Muliniemi,other,muliniem,Muliniemi,,,
Muljula,other,muljul,Muljula,62.16907,29.98895,
Mullo,other,mulo,Mullo,63.13333,22.03333,
Multia,other,mult,Multia,62.41667,24.78333,
Multala,karelia,multal,Multala,,,
Multiaila,,multiail,Multiaila,,,
Multiakk,other,multiak,Multiakk,,,
Multio,other,multio,Multio,,,
MultraHa,,multrah,MultraHa,,,
Munakka,other,munak,Munakka,,,
Munakanpysäkki,other,munakanpysäk,Munakanpysäkki,,,
Munakas,other,munakas,Munakas,,,
Munasuo,karelia,munasuo,Munasuo,,,
Munjärvi,karelia,munjärv,Munjärvellä,,,
Munkkiniemi,other,munkkiniem,Munkkiniemi,60.19861,24.87772,
Munsala,other,munsal,Munsala,63.44991,22.45042,
Munukkala,karelia,munukkal,Munukkala,,,
MuO,,muo,MuO,,,
Muoflaa,karelia,muofl,Muoflaa,,,
Muohijärvi,other,muohijärv,Muohijärvi,,,
Muohoskk,other,muohosk,Muohoskk,,,
Muoiaa,karelia,muoiaa,Muoiaa,,,
MuoInassa,,muoina,MuoInassa,,,
MuoIqgssa,,muoiqg,MuoIqgssa,,,
Muojaa,karelia,muoja,Muojaa,,,
Muolna,karelia,muol,Muol,,,
Muolaa,karelia,muola,Muolaa,,,
Muoläa,karelia,muolä,Muoläa,,,
Muölaa,karelia,muöla,Muölaa,,,
Muolaa-,karelia,muolaa-,Muolaa-,,,
Muolaakk,karelia,muolaak,Muolaakk,,,
Muolao,karelia,muolao,Muolaossa,,,
Muoloa,karelia,muolo,Muoloa,,,
Muolos,karelia,muolos,Muolos,,,
muonavarikolla,other,muonavariko,muonavarikolla,,,
Muonio,other,muonio,Muoniossa,,,
Muonituslottana,other,muonituslot,Muonituslottana,,,
Muonitustöissä,other,muonitustö,Muonitustöissä,,,
Muotoa,karelia,muoto,Muotoa,,,
Murmo,other,murmo,Murmo,,,
Murole,other,murol,Murole,61.82409,23.94514,
Mursula,karelia,mursul,Mursula,61.62304,31.31859,
Murtamo,other,murtamo,Murtamo,61.1347,21.70035,
Murtojärvi,karelia,murtojärv,Murtojärvi,61.4,32.16667,
Murtolahti,other,murtolaht,Murtolahti,63.07233,27.91539,
Murtolatasuvat,other,murtolatasuv,Murtolatasuvat,,,
Murtomäki,other,murtomäk,Murtomäki,64.06961,27.57098,
Murula,other,murul,Murula,,,
Musta,,mus,Musta,,,
Musakanlahti,karelia,musakanlaht,Musakanlahti,60.7947,30.00883,
Musko,other,musko,Musko,62.24296,30.24505,
Musokanlahti,karelia,musokanlaht,Musokanlahti,,,
Mussa-,other,mussa-,Mussa-,,,
Mussaari,other,mussaar,Mussaari,60.21667,23.28333,
Mussalo,other,mussalo,Mussalo,60.53617,21.55142,
Mustia,other,must,Mustia,,,
Mustajärvi,other,mustajärv,Mustajärvi,62.03197,24.0179,
Mustajoki,other,mustajok,Mustajoki,61.56667,22.46667,
Mustakangas,other,mustakangas,Mustakangas,,,
Mustalampi,karelia,mustal,Mustalampi,,,
Mustalahti,karelia,mustalaht,Mustalahti,,,
Mustamaa,other,mustam,Mustamaa,64.35995,26.51677,
Mustamäki,karelia,mustamäk,Mustamäki,61.81667,30.91667,
Mustamäkias,karelia,mustamäkias,Mustamäkias,,,
Mustameri,other,mustamer,Mustameri,,,
Mustapohja,karelia,mustapohj,Mustapohja,,,
Mustaruukki,karelia,mustaruuk,Mustaruukki,,,
Mustasaari,other,mustasaar,Mustasaari,63.11418,21.68216,
Mustasuo,karelia,mustasuo,Mustasuo,,,
Mustianoja,other,mustiano,Mustianoja,,,
Mustijärvi,other,mustijärv,Mustijärvi,,,
Mustlahti,other,mustlaht,Mustlahti,60.30521,23.74877,
Mustio,other,mustio,Mustio,60.14486,23.8616,
Mustniemi,karelia,mustniem,Mustniemi,,,
Musto,karelia,musto,Musto,,,
Mustola,karelia,mustol,Mustola,59.8,30.96667,
Mutala,other,mutal,Mutala,62.61667,29.85,
Mutalankylä,other,mutalankyl,Mutalankylä,,,
Mutaranta,karelia,mutaran,Mutaranta,,,
Muu-ruvesi,,muu-ruv,Muu-ruvesi,,,
Muukko,other,muuko,Muukko,61.09199,28.35752,
Muukonniemi,karelia,muukonniem,Muukonniemi,,,
Muuria,other,muur,Muuria,,,
Muurainen,other,muurain,Muurainen,,,
Muurala,other,muural,Muurala,60.2127,24.64251,
Muuralakk,other,muuralak,Muuralakk,,,
Muurame,other,muuram,Muurame,62.13333,25.66667,
Muuräme,other,muuräm,Muuräme,,,
Muuramekk,other,muuramek,Muuramekk,,,
Muurasjärvi,other,muurasjärv,Muurasjärvi,63.54133,25.24264,
Muuratsalo,other,muuratsalo,Muuratsalo,,,
Muureme,other,muurem,Muureme,,,
Muurikkala,other,muurikkal,Muurikkalassa,,,
Muurila,karelia,muuril,Muurila,60.30468,28.8604,
Muurla,other,muurl,Muurlassa,,,
Muurlaas,other,muurlaas,Muurlaas,,,
Muurlakk,other,muurlak,Muurlakk,,,
Muurola,other,muurol,Muurola,60.77443,27.62956,
Muurujärvi,other,muurujärv,Muurujärvi,,,
Muurula,other,muurul,Muurula,,,
Muuruvesi,other,muuruv,Muuruvesi,63.0147,28.20216,
Muuruve-si,,muuruve-,Muuruve-si,,,
Muuruvesikk,other,muuruvesik,Muuruvesikk,,,
Muuruvesikk-,other,muuruvesikk-,Muuruvesikk-,,,
Muurvesi,other,muurv,Muurvesi,,,
Muusola,other,muusol,Muusola,,,
Muut,,muut,Muut,,,
Muutame,other,muutam,Muutame,,,
Muutasuinp,karelia,muutasuinp,Muutasuinp,,,
Mvnämäki,other,mvnämäk,Mvnämäki,,,
My,,my,My,,,
Myhkylä,other,myhkyl,Myhkylä,62.67641,28.93203,
Myllykoski,karelia,myllykosk,Myllykoski,,,
Myllykoskias,other,myllykoskias,Myllykoskias,,,
Myllykylä,karelia,myllykyl,Myllykylä,61.73982,30.65512,
Myllylä,other,myllyl,Myllylä,64.88333,27.56667,
Myllymaa,other,myllym,Myllymaa,61.67114,24.0592,
Myllymäki,other,myllymäk,Myllymäki,63.30995,22.83611,
Myllymäki-,other,myllymäki-,Myllymäki-,,,
Myllymäkias,other,myllymäkias,Myllymäkias,,,
Myllynkulma,other,myllynkulm,Myllynkulma,60.79982,26.09602,
Myllypelto,karelia,myllypelto,Myllypelto,60.90638,30.07251,
Myllypohja,other,myllypohj,Myllypohja,60.99705,25.75244,
Myllyvainio,other,myllyvainio,Myllyvainio,61.29667,23.73768,
Mylly,karelia,myly,Mylly,61.56667,32.85,
Myllyoja,other,mylyo,Myllyoja,61.16245,25.98284,
Mynämäki,other,mynämäk,Mynämäki,60.67915,21.99274,
Mynämäkias,other,mynämäkias,Mynämäkias,,,
Mynämäkikk,other,mynämäkik,Mynämäkikk,,,
Mynttilä,other,mynttil,Mynttilä,60.20473,24.59401,
Myrkky,other,myrky,Myrkky,62.37717,21.55449,
Myrkynkylä,other,myrkynkyl,Myrkynkylä,,,
Myrskyissä,,myrsky,Myrskyissä,,,
Myrsylä,other,myrsyl,Myrsylä,,,
Myrskyläas,other,myrskyläas,Myrskyläas,,,
Myrskyläkk,other,myrskyläk,Myrskyläkk,,,
Myskylä,other,myskyl,Myskylä,,,
Myslowitz,other,myslowitz,Myslowitz,,,
Myymälänhoitaja,other,myymälänhoitaj,Myymälänhoitaja,,,
Näädänmaa,other,näädänm,Näädänmaa,,,
Naaila,other,naaila,Naaila,,,
Naantali,other,naantal,Naantali,60.45,22.03333,
Naantalimlk,other,naantalimlk,Naantalimlk,,,
Naantalin mlk,other,naantalin mlk,Naantalin mlk,,,
Naarajärvi,other,naarajärv,Naarajärvi,,,
Nääräkoski,karelia,nääräkosk,Nääräkoski,,,
Naarkoski,other,naarkosk,Naarkoski,60.64132,25.59015,
Naarva,other,naarv,Naarva,63.03382,31.07864,
Naaskoski,other,naaskosk,Naaskoski,,,
Näätälä,karelia,näätäl,Näätälä,60.80483,28.98863,
Näätälänkylä,karelia,näätälänkyl,Näätälänkylä,,,
Näätäoja,karelia,näätäo,Näätäoja,,,
Naatselkä,karelia,naatselk,Naatselkä,62.05445,30.84944,
Naattila,karelia,naattil,Naattila,,,
Nahkela,other,nahkel,Nahkela,60.39831,24.92592,
Nahkurila,karelia,nahkuril,Nahkurila,61.0822,29.42001,
Nahkurilankylä,karelia,nahkurilankyl,Nahkurilankylä,,,
Näipiö,other,näipiö,Näipiö,,,
Naistenjärvi,karelia,naistenjärv,Naistenjärvi,62.27735,32.67506,
Nakkila,other,nakkil,Nakkila,,,
Nakkilaas,other,nakkilaas,Nakkilaas,,,
Nakkilakk,other,nakkilak,Nakkilakk,,,
Nälkäaho,karelia,nälkäaho,Nälkäaho,,,
Nalkkila,other,nalkkil,Nalkkila,60.54256,25.58092,
Nämä,,nämä,Nämä,,,
Näpinlahti,karelia,näpinlaht,Näpinlahti,60.95078,30.09773,
Näriö,other,näriö,Näriö,,,
Närkki,other,närk,Närkki,66.37626,23.70043,
Narmalatasuvatv,other,narmalatasuvatv,Narmalatasuvatv,,,
Närpiä,other,närp,Närpiä,,,
Närpes,other,närpes,Närpes,62.47262,21.33622,
Närpiö,other,närpiö,Närpiössä,,,
Narttu,,nartu,Narttu,,,
Narva,karelia,narv,Narva,55.4011,93.6481,
Närväjoki,,närväjok,Närväjoki,,,
Närvijärvi,other,närvijärv,Närvijärvi,,,
Närvijoki,other,närvijok,Närvijoki,62.66211,21.74125,
Nasarlahti,karelia,nasarlaht,Nasarlahti,,,
Näsijärvi,other,näsijärv,Näsijärvi,,,
Nastola,other,nastol,Nastola,60.95,25.93333,
Nastolaas,other,nastolaas,Nastolaas,,,
Nastolakk,other,nastolak,Nastolakk,,,
Natola,other,natol,Natola,,,
Näträmälä,karelia,näträmäl,Näträmälä,,,
Natreiliaonv,other,natreiliaonv,Natreiliaonv,,,
Natritasuvatv,other,natritasuvatv,Natritasuvatv,,,
Naulakallio,other,naulakalio,Naulakallio,,,
Naulasaari,karelia,naulasaar,Naulasaari,60.72266,28.63741,
Naumala,karelia,naumal,Naumala,,,
Nauvo,other,nauvo,Nauvo,60.19375,21.90972,
Nauvokk,other,nauvok,Nauvokk,,,
Näykki,karelia,näyk,Näykki,,,
Neiti,other,neiti,Neiti,,,
Neitsytniemi,karelia,neitsytniem,Neitsytniemi,,,
Neittamo,other,neittamo,Neittamo,61.08333,22.03333,
Neittävä,other,neittäv,Neittävä,,,
Nekala,other,nekal,Nekala,61.48028,23.79899,
Nellimö,other,nellimö,Nellimö,68.84696,28.30583,
Nepnes,other,nepnes,Nepnes,,,
Nerkko,other,nerko,Nerkko,,,
Neuilly,,neuily,Neuilly,,,
Neusaari,karelia,neusaar,Neusaari,,,
Neuvola,karelia,neuvol,Neuvola,60.26653,29.43093,
Neuvostoliitto,karelia,neuvostoliito,Neuvostoliitto,,,
Neuvoton,other,neuvoto,Neuvoton,60.56386,27.03889,
Nevala,other,neval,Nevala,61.05813,28.56066,
Nevaniemi,other,nevaniem,Nevaniemi,,,
Nevilänkylä,other,nevilänkyl,Nevilänkylä,,,
Nevo,other,nevo,Nevo,61.33333,22.7,
New Castle,,new castl,New Castle,,,
New York,other,new york,New York,,,
nhua,other,nhua,nhua,,,
Niemelä,karelia,niemel,Niemelä,61.38949,31.6765,
Niemenkulma,other,niemenkulm,Niemenkulma,60.3556,22.15171,
Niemenkylä,karelia,niemenkyl,Niemenkylä,60.34139,28.78727,
Niemenpää,other,niemenp,Niemenpää,,,
Niemi,karelia,niemi,Niemi,64.30926,33.0201,
Niemikylä,other,niemikyl,Niemikylä,62.99635,28.71365,
Nieminen,other,niemin,Nieminen,63.78316,27.22765,
Niemisjärvi,other,niemisjärv,Niemisjärvi,62.98119,27.23972,
Niemiskoski,karelia,niemiskosk,Niemiskoski,,,
Niemistenkylä,karelia,niemistenkyl,Niemistenkylä,,,
Niemistönkylä,karelia,niemistönkyl,Niemistönkylä,,,
Niemisvesi,other,niemisv,Niemisvesi,62.59535,24.20613,
Nierisenkylä,karelia,nierisenkyl,Nierisenkylä,,,
Nietjärvi,karelia,nietjärv,Nietjärvellä,,,
Nigeria,other,niger,Nigeria,,,
Nihattola,other,nihattol,Nihattola,,,
Niilo,other,niilo,Niilo,,,
Niina,other,niina,Niina,,,
Niinijärvi,other,niinijärv,Niinijärvi,,,
Niinijoki,other,niinijok,Niinijoki,60.8592,22.87677,
Niinikoski,other,niinikosk,Niinikoski,60.78491,25.92225,
Niinikumpu,other,niinikumpu,Niinikumpu,62.08389,30.01283,
Niinilahti,other,niinilaht,Niinilahti,62.93168,25.8321,
Niinimaa,other,niinim,Niinimaa,,,
Niinimäki,other,niinimäk,Niinimäki,61.92491,24.83101,
Niinisalo,other,niinisalo,Niinisalo,61.84946,22.47878,
Niinisyrjä,karelia,niinisyrj,Niinisyrjä,61.86319,30.97578,
Niiniviita,other,niiniv,Niiniviita,,,
Niinivaara,other,niinivaar,Niinivaara,63.00483,28.8718,
Niinniemi,other,niinniem,Niinniemi,,,
Niipperi,other,niipper,Niipperi,60.28647,24.73967,
Niisiä,other,niis,Niisiä,,,
Niissaarella,,niissaar,Niissaarella,,,
Niisyrjä,karelia,niisyrj,Niisyrjä,,,
Niittylahdellav,other,niittylahdellav,Niittylahdellav,,,
Niittylahti,other,niittylaht,Niittylahti,61.9629,28.83696,
Niittymaa,other,niittym,Niittymaa,61.42662,21.72581,
Niittysaari,karelia,niittysaar,Niittysaari,,,
Niittysuo,karelia,niittysuo,Niittysuo,,,
Niitynrinta,other,niitynrin,Niitynrinta,,,
Nikkarila,other,nikkaril,Nikkarila,62.3,27.21667,
Nikkilä,other,nikkil,Nikkilä,60.37789,22.16278,
Nikolai,other,nikolai,Nikolai,,,
Nikoskila,karelia,nikoskil,Nikoskila,,,
Nilsiä,other,nils,Nilsiä,,,
Nilsiäkk,other,nilsiäk,Nilsiäkk,,,
Nirkkola,karelia,nirkkol,Nirkkola,60.51667,29.86667,
Nisalahti,karelia,nisalaht,Nisalahti,60.66667,28.38333,
Nisälahti,karelia,nisälaht,Nisälahti,,,
Niska-Pietilä,other,niska-pietil,Niska-Pietilä,,,
Niskajärvi,other,niskajärv,Niskajärvi,,,
Niskakoski,other,niskakosk,Niskakoski,,,
Niskala,other,niskal,Niskala,66.11667,29.13333,
Niskamäki,other,niskamäk,Niskamäki,62,27.01667,
Niskaniemi,other,niskaniem,Niskaniemi,,,
Nisliä,other,nisl,Nisliä,,,
Niukkala,karelia,niukkal,Niukkala,,,
Niuvaniemi,karelia,niuvaniem,Niuvaniemi,,,
Niva,karelia,niva,Niva,53.09306,35.38333,
Niva la,,niva l,Niva la,,,
Nivala,karelia,nival,Nivala,,,
Nivalaas,other,nivalaas,Nivalaas,,,
Nivalakk,other,nivalak,Nivalakk,,,
Nivanpitäjä,other,nivanpitäj,Nivanpitäjä,,,
Nivula,other,nivul,Nivula,,,
nkyIä,karelia,nkyiä,nkyIä,,,
No,,no,No,,,
Nöbnäs,other,nöbnäs,Nöbnäs,,,
Nodingro,other,nodingro,Nodingro,,,
Nohkua,other,nohku,Nohkua,61.46059,23.1308,
Noikoski,other,noikosk,Noikoski,,,
Noisniemi,karelia,noisniem,Noisniemi,,,
Noitermaa,karelia,noiterm,Noitermaa,60.76373,30.14699,
Nojeva,karelia,nojev,Nojeva,,,
Nokia,other,nok,Nokia,61.46667,23.5,
Nokia-,other,nokia-,Nokia-,,,
Nokiaas,other,nokiaas,Nokiaas,,,
Nokkala,other,nokkal,Nokkala,60.88333,22.41667,
Noormarkku,other,noormarku,Noormarkku,61.59274,21.86846,
Noormarkkukk,other,noormarkkuk,Noormarkkukk,,,
Normarkku,other,normarku,Normarkku,,,
Noppo,other,nopo,Noppo,60.56667,24.76667,
Norby,other,norby,Norby,,,
Nordbo,other,nordbo,Nordbo,,,
Nordbonkartano,other,nordbonkartano,Nordbonkartano,,,
Norinkylä,other,norinkyl,Norinkylä,62.56999,22.03381,
Norja,other,norj,Norja,56.67102,52.70298,
Norsjoenkylä,karelia,norsjoenkyl,Norsjoenkylä,,,
Norsjoki,karelia,norsjok,Norsjoki,61.00154,30.18044,
Noskua,karelia,nosku,Noskua,60.85,29.08333,
nostoväessä,other,nostoväe,nostoväessä,,,
Notko,other,not,Notko,,,
Notkola,other,notkol,Notkola,62.58333,24.58333,
Nouseala,karelia,nouseal,Nouseala,60.59169,29.82513,
Nousiainen,karelia,nousiain,Nousiainen,,,
Nousiainenas,other,nousiainenas,Nousiainenas,,,
Nousiainenkk,other,nousiainenk,Nousiainenkk,,,
Nousiaisenmäki,karelia,nousiaisenmäk,Nousiaisenmäki,,,
Nousiala,karelia,nousial,Nousiala,,,
Nousionmäki,other,nousionmäk,Nousionmäki,,,
Nousniemi,karelia,nousniem,Nousniemi,,,
Novgorod,karelia,novgorod,Novgorod,56.32867,44.00205,
Nu,,nu,Nu,,,
Nui,,nui,Nui,,,
Nuijamaa,karelia,nuijam,Nuijamaa,60.96102,28.54407,
Nuijamaakk,karelia,nuijamaak,Nuijamaakk,,,
Nuijamäki,other,nuijamäk,Nuijamäki,,,
Nukari,other,nukar,Nukari,60.5295,24.91318,
Nukseksessa,,nukseks,Nukseksessa,,,
Nukuttalahti,karelia,nukuttalaht,Nukuttalahti,61.70729,30.76944,
Nummi,other,num,Nummi,60.41667,23.91667,
Numlahti,other,numlaht,Numlahti,60.43724,24.73546,
Nummela,other,nummel,Nummela,,,
Nummelaas,other,nummelaas,Nummelaas,,,
Nummenkulma,other,nummenkulm,Nummenkulma,60.86769,25.32061,
Nummenkylä,other,nummenkyl,Nummenkylä,61.11667,22.3,
Nummenmäki,other,nummenmäk,Nummenmäki,60.45544,22.30062,
Nummenniitty,other,nummenniity,Nummenniitty,60.41955,22.38481,
Nummenpää,other,nummenp,Nummenpää,60.45383,24.59427,
Nummi-Saukkola,other,nummi-saukkol,Nummi-Saukkola,,,
Nummijärvi,other,nummijärv,Nummijärvi,62.30255,22.44618,
Nummikk,other,nummik,Nummikk,,,
Numminen,other,nummin,Numminen,60.56277,25.28593,
Nunnalahti,other,nunnalaht,Nunnalahti,,,
Nuojua,other,nuoju,Nuojua,,,
Nuoliala,other,nuolial,Nuoliala,61.47283,23.69852,
Nuora,karelia,nuora,Nuora,60.65147,28.75341,
Nuoramoinen,other,nuoramoin,Nuoramoinen,61.43045,25.84811,
Nuosiainen,other,nuosiain,Nuosiainen,,,
Nuottaniemi,karelia,nuottaniem,Nuottaniemi,,,
Nuppola,other,nuppol,Nuppola,61.05889,27.96973,
Nuppulinna,other,nuppulin,Nuppulinna,60.52981,25.01667,
Nupuri,other,nupur,Nupuri,,,
Nupurila,other,nupuril,Nupurila,,,
Nur,,nur,Nur,,,
Nur mes,,nur mes,Nur mes,,,
Nurkkiin,other,nurk,Nurkkiin,,,
Nurkkala,other,nurkkal,Nurkkala,62.6,30.11667,
Nurkkila,other,nurkkil,Nurkkila,60.17378,23.02422,
Nurmi,karelia,nurm,Nurmi,59.55,31.01667,
Nurmeksenmlk,other,nurmeksenmlk,Nurmeksenmlk,,,
Nurmeksessavv,other,nurmeksessav,Nurmeksessavv,,,
Nurmela,other,nurmel,Nurmela,64.6,29.11667,
Nurmes,other,nurmes,Nurmes,63.54205,29.13965,
Nurmeskylä,other,nurmeskyl,Nurmeskylä,,,
Nurmesmlk,other,nurmesmlk,Nurmesmlk,,,
Nurmias,karelia,nurmias,Nurmias,,,
Nurmijärvi,karelia,nurmijärv,Nurmijärvi,60.60611,30.01083,
Nurmijärvikk,other,nurmijärvik,Nurmijärvikk,,,
Nurmijärvkikk,other,nurmijärvkik,Nurmijärvkikk,,,
Nurmijörvi,other,nurmijörv,Nurmijörvi,,,
Nurmilahti,,nurmilaht,Nurmilahti,,,
Nurmisaari,karelia,nurmisaar,Nurmisaari,,,
Nurmo,karelia,nurmo,Nurmo,,,
Nurmo-,other,nurmo-,Nurmo-,,,
Nurmoas,other,nurmoas,Nurmoas,,,
Nurmoila,karelia,nurmoil,Nurmoila,61.04436,32.64475,
Nurmokk,other,nurmok,Nurmokk,,,
Nurrnes,other,nurrnes,Nurrnes,,,
Nusunjärvi,other,nusunjärv,Nusunjärvi,,,
Nuuskala,other,nuuskal,Nuuskala,60.65113,21.94018,
Nuutajarvi,other,nuutajarv,Nuutajarvi,,,
Nuutajärvi,other,nuutajärv,Nuutajärvi,61.04229,23.42999,
Nuutalahti,other,nuutalaht,Nuutalahti,,,
Nuuttila,other,nuuttil,Nuuttila,62.14753,23.82413,
Nyhkälä,other,nyhkäl,Nyhkälä,,,
Nykkäiä,other,nykäiä,Nykkäiä,,,
Nynäs,other,nynäs,Nynäs,61.16245,25.98284,
Nyrölä,other,nyröl,Nyrölä,62.35457,25.46853,
Nyttylahti,other,nyttylaht,Nyttylahti,,,
Nyynäinen,other,nyynäin,Nyynäinen,60.56954,22.02402,
Nyynes,other,nyynes,Nyynes,,,
Nyystölä,other,nyystöl,Nyystölä,61.3296,25.29339,
Obbnäs,other,obbnäs,Obbnäs,60.03202,24.36424,
Obnäs,other,obnäs,Obnäs,,,
Odessassa,,odes,Odessassa,,,
Odilampi,other,odil,Odilampi,60.30652,24.76279,
Odusjärvi,,odusjärv,Odusjärvi,,,
Ofllainen,other,ofllain,Ofllainen,,,
Ohensalo,other,ohensalo,Ohensalo,61.9592,26.38784,
Oheperä,other,oheper,Oheperä,,,
Ohio,other,ohio,Ohio,,,
Ohko,other,ohko,Ohko,,,
Ohkoia,other,ohkoia,Ohkoia,,,
Ohkola,other,ohkol,Ohkolassa,,,
OI,,oi,OI,,,
Oikarainen,other,oikarain,Oikarainen,,,
Oikemus,other,oikemus,Oikemus,,,
oikeustutk,other,oikeustutk,oikeustutk,,,
Oinaala,other,oinaal,Oinaala,61.92794,25.16738,
Oinaanvaara,karelia,oinaanvaar,Oinaanvaara,61.52269,29.99302,
Oine,other,oine,Oine,,,
Oinola,other,oinol,Oinola,60.38687,23.90131,
Oitti,other,oit,Oitti,60.78333,25.03333,
Oittias,other,oittias,Oittias,,,
Oittila,other,oittil,Oittila,62.46667,27.26667,
Oiva,other,oiva,Oiva,,,
Ojajärvi,karelia,ojajärv,Ojajärvi,61.14373,29.56764,
Ojakkala,other,ojakkal,Ojakkala,,,
Ojakkalaas,other,ojakkalaas,Ojakkalaas,,,
Ojala,other,ojal,Ojala,64.68333,26.25,
Ojalanperä,other,ojalanper,Ojalanperä,64.60283,24.76795,
Ojamaa,other,ojam,Ojamaa,60.85256,26.76809,
Ojamäki,other,ojamäk,Ojamäki,62.05533,30.11187,
Ojaniemi,karelia,ojaniem,Ojaniemi,60.66667,30.23333,
Ojankylä,other,ojankyl,Ojankylä,,,
Ojarinne,other,ojar,Ojarinne,,,
Ojavoinen,karelia,ojavoin,Ojavoinen,,,
Ojutkangas,other,ojutkangas,Ojutkangas,63.01332,23.11646,
Okeroinen,other,okeroin,Okeroinen,60.96651,25.56272,
Oksala,other,oksal,Oksala,,,
Oksava,other,oksav,Oksava,63.81194,25.24506,
Oksentiinmäki,karelia,oksentiinmäk,Oksentiinmäki,,,
Oksjärvi,other,oksjärv,Oksjärvi,61.78333,25.05,
Olle,other,ol,Ol,,,
Olavi,other,olav,Olavi,,,
Olga,other,olg,Olga,,,
Olhava,other,olhav,Olhava,65.46461,25.37224,
Olkaimen,other,olkaim,Olkaimen,,,
Olkaniemi,other,olkaniem,Olkaniemi,,,
Olkeroinen,other,olkeroin,Olkeroinen,,,
Olkinen,other,olkin,Olkinen,60.75,25.11667,
Olkkola,other,olkkol,Olkkola,61.20302,27.98191,
Ollikainen,other,ollikain,Ollikainen,,,
Ollikkala,karelia,ollikkal,Ollikkala,,,
Ollila,karelia,ollil,Ollila,60.98333,29.66667,
Ollilankylä,karelia,ollilankyl,Ollilankylä,,,
Olliniemi,other,olliniem,Olliniemi,,,
